User_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status
1005872,M,23,17,C,1,1
1005873,M,19,12,B,1,0
1005874,M,34,4,B,1,0
1005875,M,25,4,C,1,0
1005877,M,25,12,A,1,0
1005878,F,58,0,A,4+,1
1005879,M,27,7,A,4+,1
1005880,M,65,1,A,1,1
1005881,M,65,17,B,1,0
1005882,M,21,7,C,1,0
1005883,F,23,0,A,4+,1
1005884,M,32,4,C,3,0
1005885,M,26,1,C,0,0
1005886,M,65,20,A,2,0
1005887,F,53,20,C,3,1
1005888,M,26,20,B,1,0
1005889,M,62,20,C,1,1
1005890,M,54,20,C,3,0
1005892,M,64,2,C,4+,0
1005893,M,42,7,A,0,0
1005894,M,61,0,C,1,0
1005895,M,63,1,C,4+,0
1005896,M,42,0,A,4+,0
1005897,M,36,20,C,3,1
1005899,M,55,17,C,1,0
1005900,M,53,7,C,1,0
1005901,F,25,7,C,4+,0
1005902,M,62,16,C,2,1
1005904,F,57,12,C,1,0
1005905,F,35,20,B,2,0
1005906,F,33,4,C,1,1
1005907,M,45,2,B,1,0
1005908,M,57,4,B,1,0
1005910,F,27,20,B,2,0
1005911,F,39,17,C,4+,1
1005912,M,22,1,C,2,0
1005913,F,26,0,B,0,0
1005914,M,27,2,C,3,1
1005915,M,64,4,C,0,0
1005916,M,45,20,B,1,1
1005917,F,33,1,A,2,1
1005918,M,31,12,A,3,1
1005919,M,50,0,C,0,0
1005920,F,47,1,C,2,0
1005921,M,31,6,C,3,1
1005922,M,45,3,C,3,0
1005923,M,56,7,C,1,1
1005924,M,61,0,B,0,1
1005925,F,30,0,C,1,1
1005926,F,52,7,C,1,1
1005927,M,51,14,B,4+,1
1005928,M,24,1,C,1,1
1005929,F,61,0,C,2,0
1005930,F,38,17,C,3,0
1005931,F,31,7,A,3,0
1005932,M,48,14,C,3,0
1005933,M,30,2,C,3,1
1005934,M,42,14,C,3,0
1005935,M,58,0,C,1,0
1005936,M,24,4,C,4+,0
1005937,M,61,12,B,2,1
1005938,M,38,1,C,1,1
1005939,F,65,15,C,1,1
1005940,M,43,12,C,1,1
1005941,F,22,0,A,3,0
1005942,M,64,1,C,4+,0
1005943,F,45,1,A,4+,1
1005944,F,30,10,C,4+,0
1005946,F,53,1,A,0,0
1005947,F,46,16,B,1,1
1005948,M,56,13,B,0,0
1005949,M,41,17,B,3,1
1005950,M,19,4,B,2,1
1005951,M,33,4,B,0,1
1005952,F,24,1,C,4+,1
1005953,M,60,10,B,0,0
1005954,M,19,11,A,2,1
1005955,F,48,7,A,1,0
1005956,F,20,4,B,2,0
1005957,M,31,20,B,1,1
1005958,M,29,14,C,1,0
1005959,F,36,4,B,2,1
1005960,F,26,0,C,1,1
1005961,F,49,0,A,3,0
1005963,M,27,15,A,0,0
1005964,M,56,5,B,1,0
1005965,M,40,17,C,1,0
1005966,F,60,9,B,1,1
1005969,M,33,13,C,1,1
1005970,M,44,11,B,1,0
1005971,M,65,7,C,1,0
1005972,F,20,20,B,0,0
1005973,M,62,10,C,4+,0
1005974,F,37,1,C,0,1
1005975,M,59,14,A,1,0
1005976,F,60,1,C,2,0
1005977,M,22,1,B,4+,0
1005978,M,45,1,B,2,0
1005979,M,56,1,B,1,1
1005980,M,40,1,C,3,0
1005981,M,35,7,C,3,0
1005982,M,23,1,B,4+,0
1005983,M,55,3,C,3,0
1005985,F,59,4,C,0,1
1005986,F,54,1,B,4+,1
1005988,M,42,15,B,1,1
1005989,F,49,10,C,3,0
1005990,F,60,20,B,1,1
1005991,F,18,20,B,4+,1
1005992,F,45,4,C,4+,0
1005994,M,45,1,C,2,1
1005995,F,21,1,C,2,1
1005996,F,55,0,B,1,1
1005997,F,35,7,A,3,0
1005998,M,29,4,B,4+,0
1005999,F,38,1,A,0,1
1006000,M,41,17,B,2,1
1006001,F,54,7,A,0,1
1006002,M,54,0,C,1,1
1006003,F,34,17,C,1,0
1006004,F,32,15,C,2,0
1006005,F,44,5,C,2,1
1006006,F,58,0,C,1,0
1006007,M,33,17,C,2,0
1006008,M,55,4,A,4+,0
1006009,F,23,12,C,3,0
1006010,M,65,0,C,1,0
1006011,M,58,15,C,3,0
1006012,M,40,15,C,4+,1
1006013,F,23,20,C,3,0
1006014,M,49,1,C,0,1
1006015,F,54,9,B,1,0
1006016,M,56,1,B,1,1
1006017,F,18,7,B,1,0
1006018,M,64,1,C,3,0
1006019,M,58,0,A,4+,0
1006020,M,19,16,A,1,1
1006021,M,41,12,B,2,1
1006022,M,56,17,C,4+,0
1006023,M,23,0,C,2,1
1006024,M,38,12,A,0,1
1006025,F,27,1,B,1,0
1006026,M,20,6,C,1,1
1006027,M,54,4,C,1,1
1006030,M,56,17,C,1,1
1006031,F,46,0,C,1,0
1006032,M,46,7,A,3,0
1006033,M,50,13,B,1,1
1006034,M,50,14,A,3,0
1006035,F,30,1,C,3,0
1006036,F,46,15,B,4+,1
1006037,F,62,1,C,4+,0
1006039,F,53,0,B,4+,1
1006040,M,50,6,B,2,0
1000020,M,46,14,A,0,0
1000055,F,48,12,B,1,0
1000098,F,20,7,C,2,1
1000104,M,60,12,C,3,1
1000141,M,46,13,C,1,1
1000164,F,65,13,C,1,0
1000189,M,37,0,B,2,0
1000207,M,64,12,B,1,1
1000241,M,33,20,C,1,1
1000247,M,43,17,B,1,0
1000277,F,21,1,C,2,0
1000283,M,51,0,B,1,0
1000294,F,49,9,C,3,1
1000317,M,56,7,C,3,0
1000364,F,19,1,C,3,0
1000373,F,40,2,C,1,1
1000378,F,27,0,A,1,1
1000404,M,33,4,B,1,0
1000407,M,34,17,C,1,0
1000427,M,49,12,A,2,0
1000432,M,53,16,C,1,1
1000440,M,25,1,C,2,1
1000441,M,57,1,B,1,0
1000485,M,48,7,C,2,1
1000489,M,59,4,A,3,1
1000495,M,53,10,A,1,0
1000497,F,36,17,C,0,0
1000512,M,32,0,C,1,1
1000521,M,38,7,A,2,0
1000538,M,49,16,C,2,1
1000562,M,46,20,C,2,0
1000572,M,43,4,A,0,0
1000607,M,40,0,C,2,1
1000642,F,52,1,C,1,0
1000665,M,61,2,C,4+,1
1000672,M,57,7,C,4+,1
1000693,M,18,12,A,4+,1
1000697,F,51,6,A,3,1
1000745,M,18,10,C,2,0
1000747,M,48,4,C,4+,1
1000768,M,47,12,C,2,1
1000782,M,21,1,C,4+,0
1000784,M,60,0,C,1,0
1000831,F,28,0,C,2,1
1000865,M,32,1,C,4+,1
1000874,M,32,15,C,2,1
1000876,M,32,4,B,1,0
1000879,M,42,16,C,1,0
1000902,M,41,0,C,1,1
1000907,F,32,6,C,1,1
1000941,M,38,20,C,1,0
1000942,F,24,6,C,4+,1
1000962,F,23,1,C,1,1
1000965,M,51,7,B,0,1
1001046,M,50,18,C,2,1
1001070,F,64,2,B,1,1
1001080,M,50,7,C,1,1
1001085,M,24,7,C,2,1
1001095,F,58,6,C,3,0
1001144,M,32,7,B,4+,0
1001157,M,38,7,C,1,0
1001167,F,20,1,B,1,1
1001171,M,38,12,A,2,1
1001197,M,28,1,C,1,0
1001200,M,54,0,C,4+,0
1001229,F,64,4,C,0,1
1001290,M,46,0,C,1,0
1001310,M,19,0,C,4+,1
1001318,M,23,16,B,4+,1
1001363,M,50,7,B,3,0
1001368,F,27,3,C,1,0
1001379,F,20,13,C,2,1
1001394,F,31,3,A,0,0
1001416,M,56,14,B,1,1
1001435,M,45,14,A,4+,0
1001445,M,19,2,C,1,1
1001462,M,60,16,B,2,1
1001518,M,49,2,C,1,0
1001522,M,61,20,A,0,1
1001531,M,35,17,C,2,1
1001534,M,41,12,C,3,1
1001537,M,62,20,B,0,0
1001539,M,28,3,C,1,0
1001549,M,35,6,C,4+,0
1001558,M,20,6,A,1,1
1001559,M,33,8,A,1,0
1001568,F,18,10,C,1,0
1001573,M,27,0,C,4+,0
1001604,M,25,11,B,1,1
1001621,M,25,4,C,1,0
1001633,F,58,7,B,2,1
1001638,F,55,17,B,3,0
1001653,M,43,0,A,4+,0
1001661,M,62,7,B,0,1
1001708,M,23,0,C,4+,0
1001725,M,44,19,C,4+,1
1001730,F,30,4,C,1,0
1001772,M,27,2,C,1,0
1001773,M,20,4,B,1,0
1001821,M,29,20,C,2,0
1001829,M,60,16,C,2,1
1001840,M,24,12,B,1,0
1001844,F,58,4,A,4+,1
1001846,M,44,12,B,2,0
1001848,M,52,5,A,4+,1
1001857,M,43,10,C,3,0
1001864,M,42,7,B,2,0
1001869,M,35,14,C,4+,1
1001872,M,63,20,C,2,0
1001900,M,26,12,A,3,1
1001919,M,44,0,C,1,0
1001935,M,36,10,B,1,0
1001936,M,47,0,C,1,0
1001959,F,39,13,C,1,0
1001987,M,56,17,C,3,0
1002019,M,63,1,B,1,1
1002080,M,20,11,C,2,0
1002107,M,30,1,A,3,1
1002118,M,30,14,A,1,1
1002133,F,63,10,C,3,0
1002135,M,29,1,C,0,0
1002142,F,63,14,C,2,1
1002182,F,37,4,C,1,1
1002191,M,54,4,C,4+,0
1002226,F,26,7,A,3,0
1002227,M,23,14,C,1,1
1002229,M,45,0,C,0,0
1002295,M,26,11,C,1,1
1002315,M,26,7,C,4+,1
1002326,M,20,4,C,2,0
1002328,M,52,7,C,2,1
1002333,M,46,6,C,0,1
1002337,M,63,17,B,1,0
1002358,F,47,6,B,1,0
1002360,M,57,6,A,0,1
1002363,M,19,14,C,3,0
1002375,F,32,7,C,1,0
1002377,M,30,0,C,3,1
1002384,M,39,17,C,1,0
1002385,F,64,2,B,3,0
1002412,M,51,13,C,1,0
1002413,F,38,7,C,1,1
1002431,F,28,4,A,0,0
1002433,M,63,4,A,1,0
1002450,M,18,16,C,1,0
1002471,M,24,13,C,2,1
1002488,F,18,2,C,2,0
1002495,F,64,4,C,4+,0
1002524,F,27,9,C,2,1
1002527,M,28,15,C,2,0
1002534,F,46,6,A,2,1
1002545,M,62,13,B,2,1
1002549,M,47,13,C,3,1
1002553,M,27,7,C,0,0
1002563,M,53,13,C,0,0
1002591,M,58,1,C,2,1
1002612,F,65,3,C,1,1
1002615,M,50,7,C,2,1
1002619,M,18,12,C,1,0
1002623,M,52,1,C,2,1
1002626,M,40,1,C,3,1
1002633,F,25,9,C,1,1
1002652,M,65,20,C,2,1
1002658,M,41,7,A,3,0
1002662,M,64,17,C,4+,0
1002667,F,37,6,C,1,1
1002677,F,26,7,C,4+,0
1002690,M,47,7,C,3,1
1002698,F,41,2,B,0,1
1002708,M,42,7,C,2,1
1002709,F,49,0,A,3,0
1002716,F,39,4,C,3,1
1002739,F,65,7,C,1,0
1002746,M,42,14,C,3,1
1002758,M,65,8,C,0,1
1002791,M,60,7,A,1,1
1002805,M,18,19,B,1,1
1002815,M,19,17,C,1,0
1002816,M,37,7,C,4+,1
1002821,M,41,20,B,3,0
1002843,F,48,4,A,4+,0
1002850,M,36,20,B,4+,0
1002851,F,58,7,A,3,1
1002867,M,30,17,C,3,1
1002871,F,27,14,C,1,0
1002893,M,27,1,B,4+,0
1002898,M,26,4,B,4+,0
1002902,M,43,12,C,0,0
1002924,F,24,4,B,4+,0
1002925,F,43,4,C,3,0
1002932,M,33,12,C,3,0
1002964,M,63,17,B,3,0
1002979,M,50,2,B,1,0
1003009,F,43,3,A,3,1
1003021,F,38,15,C,1,1
1003068,F,53,9,C,2,1
1003088,F,33,4,C,4+,0
1003103,M,33,20,C,4+,1
1003117,M,41,0,C,4+,1
1003120,M,45,4,B,3,1
1003133,M,23,4,C,1,0
1003176,M,28,17,C,4+,1
1003186,M,22,1,A,3,0
1003188,M,50,13,A,4+,1
1003214,F,47,7,A,2,0
1003221,M,36,0,C,0,0
1003247,M,65,15,B,4+,0
1003255,F,18,15,C,1,1
1003276,M,30,20,B,2,1
1003287,M,64,13,C,1,1
1003289,M,24,6,C,1,1
1003293,M,35,14,B,2,1
1003307,M,59,6,C,1,1
1003310,M,65,14,C,0,1
1003325,F,25,14,C,2,1
1003344,M,21,0,C,2,0
1003375,M,44,4,C,4+,1
1003406,F,37,7,C,4+,0
1003407,F,27,5,C,1,0
1003409,M,58,4,C,4+,1
1003421,M,19,7,B,3,1
1003437,F,28,0,C,2,1
1003446,M,20,7,C,1,0
1003448,F,62,3,A,4+,0
1003452,M,37,14,C,1,1
1003455,F,49,0,C,2,0
1003459,M,63,4,C,0,0
1003495,M,45,4,B,0,0
1003502,F,44,7,C,4+,1
1003566,M,31,0,C,3,0
1003584,M,55,0,C,4+,1
1003587,M,60,3,C,1,0
1003602,M,26,12,C,3,0
1003623,M,28,11,C,1,0
1003627,F,21,1,C,2,1
1003631,M,58,4,B,4+,0
1003632,M,57,11,C,4+,1
1003636,M,48,0,C,2,1
1003668,F,19,7,C,1,1
1003722,M,40,18,C,4+,0
1003734,M,20,4,C,1,0
1003738,M,46,7,C,0,1
1003783,M,48,7,C,2,0
1003786,F,64,0,B,4+,0
1003809,M,43,6,C,1,0
1003813,M,60,7,C,2,0
1003818,M,20,17,C,0,1
1003851,M,36,12,A,0,0
1003863,M,39,0,C,2,0
1003870,M,40,17,C,0,0
1003883,M,23,16,C,2,1
1003899,M,60,17,A,0,0
1003915,F,31,3,C,4+,1
1003933,F,63,6,A,1,0
1003936,F,28,12,C,3,1
1003959,F,46,1,C,1,1
1003969,M,18,7,A,1,1
1003986,M,30,7,C,2,1
1004003,M,31,13,C,4+,1
1004065,F,61,5,C,1,1
1004074,M,56,6,C,0,0
1004087,M,60,4,C,1,0
1004125,M,64,2,C,2,1
1004143,F,22,5,C,2,0
1004146,M,28,17,C,2,1
1004154,M,65,1,C,0,1
1004182,M,42,18,C,3,0
1004201,F,36,0,C,3,1
1004205,F,52,15,C,2,0
1004211,M,32,5,C,2,1
1004244,M,22,17,C,1,1
1004256,F,48,2,C,1,0
1004267,M,36,7,C,1,1
1004273,M,55,13,A,2,1
1004278,F,29,7,C,0,0
1004283,F,35,9,C,1,0
1004300,F,57,4,A,4+,0
1004301,M,50,11,C,1,1
1004314,M,31,17,C,3,0
1004325,M,42,0,C,4+,1
1004365,F,18,16,C,1,1
1004372,M,18,17,C,3,0
1004383,F,45,4,B,2,0
1004394,M,54,4,C,1,0
1004396,M,52,1,C,2,1
1004398,F,29,4,C,2,0
1004412,M,61,4,C,1,0
1004421,M,55,0,B,0,1
1004424,M,22,7,A,2,0
1004441,M,26,4,A,3,0
1004525,M,31,14,B,1,0
1004545,M,59,16,C,1,1
1004547,M,45,12,A,1,0
1004548,M,34,2,A,4+,0
1004549,F,65,10,C,1,0
1004550,M,57,16,C,1,0
1004554,F,23,9,C,3,1
1004559,M,39,7,B,3,0
1004564,M,26,12,C,1,1
1004642,M,61,0,B,4+,1
1004657,M,41,14,C,2,1
1004664,F,30,7,A,4+,1
1004712,M,45,17,C,1,0
1004723,M,56,7,C,1,0
1004752,F,26,4,B,1,0
1004775,M,36,17,C,4+,0
1004777,M,50,2,C,3,0
1004818,F,27,17,C,1,1
1004825,M,31,17,B,2,0
1004839,F,42,6,B,4+,1
1004844,M,19,7,C,4+,1
1004850,F,43,3,C,2,0
1004851,M,55,17,C,2,0
1004864,M,19,20,C,3,1
1004872,M,24,1,C,2,0
1004876,F,24,17,C,1,0
1004900,M,25,20,C,4+,1
1004910,M,23,12,C,0,0
1004925,F,61,6,C,2,0
1004936,F,18,4,C,0,0
1004938,F,60,4,A,3,1
1004941,M,32,20,C,2,1
1004963,M,63,17,B,1,1
1004967,M,55,4,C,0,0
1004971,M,35,7,C,1,1
1004992,F,64,2,B,2,0
1005006,M,64,3,C,1,0
1005027,F,41,14,C,1,1
1005028,M,29,12,C,3,1
1005072,M,51,17,A,4+,1
1005094,M,23,10,C,4+,1
1005125,M,55,0,A,4+,1
1005152,F,50,4,C,1,0
1005168,M,27,7,C,1,1
1005171,M,49,17,C,1,1
1005176,M,58,10,C,3,0
1005214,F,39,9,C,1,0
1005216,M,35,2,C,1,0
1005221,F,25,1,C,1,0
1005231,M,53,7,C,1,0
1005245,F,52,1,B,2,1
1005259,M,47,6,B,1,1
1005274,M,56,0,A,4+,0
1005288,M,63,13,A,3,0
1005358,M,52,7,C,2,0
1005372,M,38,4,C,3,0
1005375,M,26,0,C,0,0
1005380,M,33,4,C,1,0
1005381,M,46,14,B,4+,1
1005411,F,30,19,B,1,0
1005440,F,45,2,B,1,1
1005442,M,46,7,C,3,1
1005471,M,48,7,A,1,0
1005474,M,56,12,A,2,0
1005476,F,49,0,A,4+,1
1005487,M,20,17,B,0,0
1005489,M,53,7,C,0,0
1005496,M,51,7,B,1,0
1005510,M,53,4,C,4+,0
1005542,M,56,7,C,1,1
1005577,M,46,1,C,1,1
1005579,F,36,7,B,4+,1
1005601,M,50,1,A,2,1
1005681,F,48,7,A,3,0
1005713,F,44,7,C,4+,1
1005735,M,25,6,C,4+,0
1005742,F,46,12,B,1,1
1005764,F,49,12,C,1,1
1005772,M,39,7,C,1,0
1005781,M,65,2,B,2,1
1005784,M,29,10,C,3,0
1005799,M,48,5,C,1,1
1005814,M,35,0,B,0,0
1005820,M,38,0,B,1,1
1005821,M,32,15,A,3,0
1005839,M,24,1,C,0,0
1005876,M,38,7,C,3,1
1005891,M,21,4,C,1,0
1005898,F,42,0,A,2,0
1005903,M,35,11,C,1,1
1005945,F,34,2,C,1,1
1005962,M,56,7,C,2,1
1005967,M,32,16,C,0,1
1005968,M,40,7,A,1,1
1005984,M,56,1,A,4+,0
1005987,M,37,16,B,4+,1
1005993,F,60,20,C,1,1
1006028,M,50,4,A,4+,0
1006029,F,54,1,C,1,1
1000144,M,49,17,C,1,1
1000167,F,56,11,B,4+,0
1000213,F,40,4,C,1,0
1000248,M,26,17,B,1,1
1000286,M,26,1,C,3,0
1000290,F,62,20,C,4+,0
1000488,M,52,12,B,2,1
1000491,M,57,4,C,2,0
1000561,F,54,14,C,3,1
1000578,M,59,17,C,3,0
1000653,M,49,13,C,3,0
1000790,M,19,17,C,1,0
1000841,F,48,14,C,1,0
1000866,M,37,10,C,2,0
1000916,F,20,1,B,1,1
1000946,M,27,7,C,1,1
1001115,F,19,1,C,0,0
1001154,F,58,10,C,2,0
1001192,M,48,16,A,1,1
1001213,M,47,0,A,1,0
1001309,M,50,14,C,0,0
1001330,M,50,1,C,4+,0
1001382,F,59,1,C,1,0
1001431,M,18,6,C,1,1
1001452,F,38,13,C,1,1
1001456,M,40,2,C,1,0
1001471,M,55,17,B,1,0
1001477,F,57,1,C,2,0
1001488,M,31,7,B,2,0
1001508,F,33,10,C,4+,0
1001566,M,62,16,C,3,0
1001580,F,29,4,C,3,0
1001596,F,28,5,B,2,0
1001615,F,24,7,B,1,1
1001652,M,28,16,C,1,0
1001662,M,54,12,B,1,1
1001881,M,50,2,A,4+,1
1001898,M,51,12,C,1,0
1001915,M,46,13,C,1,0
1002040,F,24,7,C,3,0
1002061,M,50,1,B,0,0
1002128,F,54,1,C,1,0
1002269,F,63,0,B,2,1
1002312,M,33,0,C,0,1
1002356,F,61,16,B,4+,1
1002388,M,24,5,C,1,0
1002417,M,45,1,C,1,0
1002432,M,32,4,A,1,1
1002443,F,56,0,C,1,0
1002470,M,38,18,B,4+,1
1002487,M,49,7,B,0,1
1002515,M,30,12,C,4+,1
1002531,F,63,7,C,0,1
1002582,F,27,1,C,3,0
1002598,M,48,17,C,1,1
1002616,M,59,7,C,1,0
1002721,M,65,14,C,1,0
1002722,M,33,7,B,3,1
1002759,M,34,7,C,3,0
1002827,M,57,17,B,4+,0
1002836,M,22,12,C,2,1
1002875,M,19,2,B,3,1
1002912,F,21,4,A,2,0
1002936,F,51,4,B,0,0
1002940,M,23,0,A,0,1
1002965,F,48,4,A,2,0
1003016,M,62,12,A,1,0
1003235,M,65,4,C,4+,0
1003244,F,61,4,C,2,0
1003252,M,42,0,C,2,1
1003273,M,41,7,B,1,0
1003275,M,60,7,B,2,0
1003284,M,20,6,A,1,1
1003298,M,51,10,C,3,0
1003376,M,56,16,C,1,0
1003388,F,58,1,A,4+,0
1003443,F,59,17,C,1,0
1003542,M,34,15,C,1,0
1003548,M,54,7,C,1,1
1003617,M,41,7,C,1,0
1003765,F,40,3,C,1,1
1003826,M,60,1,A,1,1
1003877,M,46,1,C,1,1
1003911,M,65,0,A,1,1
1004178,F,46,16,C,2,0
1004191,F,43,15,C,0,0
1004192,M,38,17,C,3,0
1004214,F,45,0,C,0,0
1004230,M,26,13,C,0,1
1004391,F,22,4,C,0,0
1004392,M,25,4,C,1,1
1004464,F,36,1,C,1,0
1004570,M,20,17,C,0,1
1004614,F,56,1,B,1,0
1004616,M,25,20,C,4+,0
1004628,F,29,6,C,4+,1
1004696,M,60,12,A,0,0
1004703,M,47,7,C,1,0
1004720,M,48,2,C,4+,0
1004741,M,55,7,C,1,0
1004758,F,33,13,C,1,1
1004767,F,20,9,C,2,1
1004885,M,45,1,C,1,0
1004919,M,64,0,C,2,0
1004974,M,58,20,B,3,1
1004988,M,30,17,A,3,0
1005062,M,54,16,C,2,1
1005179,M,55,12,A,0,1
1005190,F,53,0,C,1,0
1005202,M,39,4,C,1,1
1005238,F,44,16,C,1,0
1005244,M,50,4,C,1,0
1005370,M,29,12,C,1,0
1005379,M,39,7,C,1,0
1005407,F,32,17,C,1,0
1005439,M,25,13,B,1,1
1005521,F,27,6,C,0,0
1005656,M,22,15,B,2,0
1005800,M,33,18,C,2,0
1005828,M,31,17,B,1,0
1005864,F,34,1,C,1,0
1005909,M,55,20,C,4+,1
1000168,F,57,0,C,0,1
1000226,M,54,1,C,1,0
1000341,F,34,13,C,2,1
1000361,F,28,14,B,3,0
1000395,M,44,5,A,0,0
1000559,F,64,7,C,1,0
1000763,M,21,10,C,3,0
1000947,M,28,0,C,0,0
1001240,F,41,14,B,3,1
1001906,F,38,5,C,1,1
1001991,M,44,20,C,4+,1
1002045,F,49,0,C,0,0
1002422,F,53,9,C,3,1
1002542,F,33,13,A,2,1
1002543,F,41,0,B,2,0
1002584,F,22,1,C,1,1
1002601,M,50,16,C,1,0
1002618,F,65,4,C,0,1
1002640,M,65,12,C,4+,1
1003181,M,25,12,C,4+,0
1003330,F,49,1,C,2,1
1003803,F,63,9,C,0,0
1004100,M,58,6,C,1,0
1004385,M,53,4,B,2,0
1004527,M,65,0,C,4+,1
1004612,F,53,4,B,2,1
1004955,M,64,13,C,1,0
1005007,F,54,4,B,1,0
1005110,M,49,15,C,4+,1
1005160,F,37,4,C,2,0
1005295,M,24,7,C,1,1
1005309,M,38,0,C,1,0
1005320,F,44,5,B,3,0
1005409,M,54,1,C,2,1
1005608,M,51,3,C,1,0
1006038,F,31,1,C,2,0
1000455,F,51,2,A,0,0
1000527,F,49,2,B,2,1
1000640,M,45,4,C,2,1
1000703,F,18,1,C,2,1
1001282,M,26,1,C,2,1
1001674,M,35,2,C,3,0
1004293,F,32,9,B,0,1
1004588,F,38,4,C,0,0
1004871,M,54,12,C,2,0
1004113,M,38,17,C,3,0
1005391,M,37,7,A,0,0
1001529,M,55,4,C,4+,1
